frequency_hz,without_filter_grid_ohm,without_filter_grid_angle_deg,without_filter_filter_ohm,without_filter_filter_angle_deg,without_filter_pcc_ohm,without_filter_pcc_angle_deg,tuned_5th_grid_ohm,tuned_5th_grid_angle_deg,tuned_5th_filter_ohm,tuned_5th_filter_angle_deg,tuned_5th_pcc_ohm,tuned_5th_pcc_angle_deg,detuned_285hz_grid_ohm,detuned_285hz_grid_angle_deg,detuned_285hz_filter_ohm,detuned_285hz_filter_angle_deg,detuned_285hz_pcc_ohm,detuned_285hz_pcc_angle_deg,stiff_grid_grid_ohm,stiff_grid_grid_angle_deg,stiff_grid_filter_ohm,stiff_grid_filter_angle_deg,stiff_grid_pcc_ohm,stiff_grid_pcc_angle_deg,weak_grid_grid_ohm,weak_grid_grid_angle_deg,weak_grid_filter_ohm,weak_grid_filter_angle_deg,weak_grid_pcc_ohm,weak_grid_pcc_angle_deg,low_quality_grid_ohm,low_quality_grid_angle_deg,low_quality_filter_ohm,low_quality_filter_angle_deg,low_quality_pcc_ohm,low_quality_pcc_angle_deg
2.4992916076339697,0.020245098467322916,8.924566048233103,192.03775907596562,-89.99045274673435,0.020245098467322916,8.924566048233105,0.020245098467322916,8.924566048233103,192.03775907596562,-89.99045274673435,0.020245429112253667,8.918598657847403,0.020245098467322916,8.924566048233103,192.03631935395623,-89.98995018437108,0.020245429096236243,8.918598604903343,0.010122549233661458,8.924566048233103,192.03775907596562,-89.99045274673435,0.010122631907944598,8.921582377405056,0.04049019693464583,8.924566048233103,192.03775907596562,-89.99045274673435,0.0404915190967225,8.912631072603245,0.020245098467322916,8.924566048233103,192.0377730727264,-89.97613186799563,0.020245428585180088,8.918598424656457
2.6492207683973668,0.020275181053293397,9.450547061790509,181.16808133281694,-89.98987993298805,0.020275181053293397,9.450547061790509,0.020275181053293397,9.450547061790509,181.16808133281694,-89.98987993298805,0.020275553113951985,9.444221608179225,0.020275181053293397,9.450547061790509,181.16655524381537,-89.98934720814123,0.020275553096272155,9.444221545122298,0.010137590526646699,9.450547061790509,181.16808133281694,-89.98987993298805,0.010137683556402875,9.447384364003483,0.040550362106586794,9.450547061790509,181.16808133281694,-89.98987993298805,0.04055184988225214,9.437895922489718,0.020275181053293397,9.450547061790509,181.16809616935186,-89.9746998338514,0.02027555252084436,9.444221330448684
2.7991499291607633,0.020306967168552962,9.974925538055581,171.4627297904253,-89.98930710407524,0.020306967168552962,9.974925538055578,0.020306967168552962,9.974925538055581,171.4627297904253,-89.98930710407524,0.020307383189269185,9.968242005935116,0.020306967168552962,9.974925538055581,171.46111733443246,-89.98874421422138,0.020307383169907357,9.968241931552846,0.010153483584276481,9.974925538055581,171.4627297904253,-89.98930710407524,0.010153587605660354,9.97158380622571,0.040613934337105924,9.974925538055581,171.4627297904253,-89.98930710407524,0.040615597901366894,9.961558200054293,0.020306967168552962,9.974925538055581,171.46274546675653,-89.97326776181745,0.020307382526067383,9.96824167832565
2.949079089924161,0.020340448826763433,10.497621358893058,162.74412380940043,-89.9887342591371,0.020340448826763433,10.497621358893058,0.020340448826763433,10.497621358893058,162.74412380940043,-89.9887342591371,0.02034091137397718,10.490579732114144,0.020340448826763433,10.497621358893058,162.74242498641735,-89.9881412016098,0.020340911352927333,10.490579645125319,0.010170224413381716,10.497621358893058,162.74412380940043,-89.9887342591371,0.010170340068072352,10.494100585535264,0.040680897653526865,10.497621358893058,162.74412380940043,-89.9887342591371,0.040682747269930056,10.483537785177388,0.020340448826763433,10.497621358893058,162.74414032555148,-89.97183564974827,0.02034091063658521,10.490579348983871
3.0990082506875574,0.020375617669467334,11.018556039480606,154.86904795893264,-89.98816139731476,0.020375617669467334,11.018556039480606,0.020375617669467334,11.018556039480606,154.86904795893264,-89.98816139731476,0.020376129332855496,11.011156301028187,0.020375617669467334,11.018556039480606,154.86726276896044,-89.98753816930464,0.020376129310126043,11.011156200082818,0.010187808834733667,11.018556039480606,154.86904795893264,-89.98816139731476,0.010187936770216077,11.014856216708543,0.04075123533893467,11.018556039480606,154.86904795893264,-89.98816139731476,0.04075328136408073,11.003756191052034,0.020375617669467334,11.018556039480606,154.86906531492826,-89.9704034954981,0.020376128517139696,11.011155856432598
3.2489374114509544,0.02041246497606476,11.537652787310332,147.72072273680104,-89.98758851774922,0.02041246497606476,11.537652787310332,0.02041246497606476,11.537652787310332,147.72072273680104,-89.98758851774922,0.02041302836965466,11.529894919303429,0.02041246497606476,11.537652787310332,147.7188511798408,-89.98693511630387,0.020413028345269334,11.529894802982755,0.01020623248803238,11.537652787310332,147.72072273680104,-89.98758851774922,0.010206373357875644,11.533773906836336,0.04082492995212952,11.537652787310332,147.72072273680104,-89.98758851774922,0.04082718284013354,11.522136623185368,0.02041246497606476,11.537652787310332,147.72074093266724,-89.96897129692105,0.02041302747144186,11.529894406995346
3.3988665722143514,0.020450981674102225,12.05483655732565,141.20297392479958,-89.98701561958141,0.020450981674102225,12.054836557325654,0.020450981674102225,12.05483655732565,141.20297392479958,-89.98701561958141,0.02045159943737099,12.046720541017244,0.020450981674102225,12.05483655732565,141.2010160008525,-89.98633204160544,0.02045159941136976,12.046720407833693,0.010225490837051113,12.05483655732565,141.20297392479958,-89.98701561958141,0.010225645301183021,12.050778610460695,0.04090196334820445,12.05483655732565,141.20297392479958,-89.98701561958141,0.04090443365510047,12.038604034535512,0.020450981674102225,12.05483655732565,141.20299296056353,-89.96753905187093,0.020451598452446755,12.046719954446734
3.5487957329777484,0.02049115834984672,12.570034103132677,135.23587993903286,-89.9864427019522,0.020491158349846723,12.570034103132677,0.02049115834984672,12.570034103132677,135.23587993903286,-89.9864427019522,0.020491833148806236,12.561559918909554,0.02049115834984672,12.570034103132677,135.23383564810018,-89.98572894420711,0.020491833121246198,12.561559767306727,0.01024557917492336,12.570034103132677,135.23587993903286,-89.9864427019522,0.010245747899901415,12.565797080786284,0.04098231669969344,12.570034103132677,135.23587993903286,-89.9864427019522,0.040985015087781344,12.553085176722904,0.02049115834984672,12.570034103132677,135.2358998147232,-89.96610675820135,0.020491832072913035,12.561559251223862
3.6987248937411454,0.02053298525911794,13.083174024240627,129.75247779765846,-89.9858697640023,0.020532985259117936,13.083174024240627,0.02053298525911794,13.083174024240627,129.75247779765846,-89.9858697640023,0.02053371978738481,13.074341651623255,0.02053298525911794,13.083174024240627,129.75034713974145,-89.98512582310654,0.020533719758341222,13.07434147997589,0.01026649262955897,13.083174024240627,129.75247779765846,-89.9858697640023,0.010266676288837658,13.078757916920836,0.04106597051823588,13.083174024240627,129.75247779765846,-89.9858697640023,0.04106890776036883,13.06550864727073,0.02053298525911794,13.083174024240627,129.75249851330491,-89.96467441376568,0.02053371861622034,13.074340895666722
3.8486540545045425,0.020576452338351467,13.594186809300954,124.69623902765463,-89.98529680487236,0.020576452338351467,13.594186809300954,0.020576452338351467,13.594186809300954,124.69623902765463,-89.98529680487236,0.020577249318201863,13.58499622694332,0.020576452338351467,13.594186809300954,124.6940220027547,-89.98452267730129,0.020577249287769023,13.584996033557283,0.010288226169175733,13.594186809300954,124.69623902765463,-89.98529680487236,0.010288425443369994,13.589591607114242,0.041152904676702934,13.594186809300954,124.69623902765463,-89.98529680487236,0.04115609166051403,13.575804932844004,0.020576452338351467,13.594186809300954,124.6962605832882,-89.96324201641704,0.020577248047417285,13.584995375257314
3.9985832152679395,0.020621549215865866,14.10300487532972,120.01911342548978,-89.98472382370294,0.020621549215865866,14.103004875329724,0.020621549215865866,14.10300487532972,120.01911342548978,-89.98472382370294,0.02062241139927458,14.093456061019173,0.020621549215865866,14.10300487532972,120.01681003360827,-89.98391950578872,0.020622411367566856,14.093455844131412,0.010310774607932933,14.10300487532972,120.01911342548978,-89.98472382370294,0.010310990185077671,14.098230567980927,0.04124309843173173,14.10300487532972,120.01911342548978,-89.98472382370294,0.041246546163798206,14.08390644847195,0.020621549215865866,14.10300487532972,120.01913582114277,-89.96180956400826,0.0206224100244728,14.093455105841992
4.148512376031336,0.020668265223306483,14.609562602912264,115.67999701417045,-89.98415081963445,0.020668265223306483,14.609562602912264,0.020668265223306483,14.609562602912264,115.67999701417045,-89.98415081963445,0.020669195392970057,14.599655533569353,0.020668265223306483,14.609562602912264,115.67760725530886,-89.98331630756608,0.02066919536012295,14.599655291347888,0.010334132611653241,14.609562602912264,115.67999701417045,-89.98415081963445,0.010334365187458871,14.604609179704543,0.041336530446612965,14.609562602912264,115.67999701417045,-89.98415081963445,0.04134025005655669,14.58974757275264,0.020668265223306483,14.609562602912264,115.68002024987643,-89.96037705439194,0.020669193909704106,14.599654466836157
4.2984415367947335,0.02071658940723921,15.113796367403198,111.64352062521166,-89.98357779180719,0.02071658940723921,15.113796367403198,0.02071658940723921,15.113796367403198,111.64352062521166,-89.98357779180719,0.02071759037758282,15.10353101908151,0.02071658940723921,15.113796367403198,111.64104449937146,-89.98271308163051,0.020717590343753953,15.103530749625385,0.010358294703619606,15.113796367403198,111.64352062521166,-89.98357779180719,0.010358544981723509,15.10866381723792,0.04143317881447842,15.113796367403198,111.64352062521166,-89.98357779180719,0.04143718155900168,15.093264679052965,0.02071658940723921,15.113796367403198,111.64354470100544,-89.95894448542035,0.020717588781354167,15.103529832424208
4.44837069755813,0.020766510540867596,15.615644566148218,107.87908346049012,-89.98300473936136,0.020766510540867596,15.615644566148218,0.020766510540867596,15.615644566148218,107.87908346049012,-89.98300473936136,0.020767585159035377,15.60502091403419,0.020766510540867596,15.615644566148218,107.87652096767292,-89.9821098269789,0.02076758512440558,15.60502061537346,0.010383255270433798,15.615644566148218,107.87908346049012,-89.98300473936136,0.01038352396264764,15.610332877524911,0.04153302108173519,15.615644566148218,107.87908346049012,-89.98300473936136,0.04153731834859037,15.594396162730469,0.020766510540867596,15.615644566148218,107.87910837640776,-89.95751185494548,0.020767583445292306,15.605019598781368
4.598299858321527,0.0208180171358472,16.11504764176728,104.36007572040164,-89.98243166143703,0.0208180171358472,16.11504764176728,0.0208180171358472,16.11504764176728,104.36007572040164,-89.98243166143703,0.02081916828267576,16.104065660180023,0.0208180171358472,16.11504764176728,104.35742686060901,-89.98150654260809,0.02081916824745017,16.10406533027572,0.0104090085679236,16.11504764176728,104.36007572040164,-89.98243166143703,0.01040929639447644,16.109556802783544,0.0416360342716944,16.11504764176728,104.36007572040164,-89.98243166143703,0.04164063758358683,16.093082464416444,0.0208180171358472,16.11504764176728,104.36010147648047,-89.95607916081904,0.02081916644681178,16.104064207356835
4.748229019084924,0.020871097454171494,16.61194810155067,101.06324850887627,-89.98185855717416,0.020871097454171494,16.61194810155067,0.020871097454171494,16.61194810155067,101.06324850887627,-89.98185855717416,0.020872328045146465,16.600607763941785,0.020871097454171494,16.61194810155067,101.06051328210995,-89.98090322751467,0.02087232800955564,16.600607400685867,0.010435548727085747,16.61194810155067,101.06324850887627,-89.98185855717416,0.010435856416862887,16.606278099902102,0.04174219490834299,16.61194810155067,101.06324850887627,-89.98185855717416,0.04174711592676602,16.589266089412043,0.020871097454171494,16.61194810155067,101.06327510515489,-89.95464640089239,0.020872326082498734,16.600606164269866
4.898158179848322,0.020925739520104264,17.10629053303142,97.9681994589666,-89.98128542571254,0.02092573952010426,17.10629053303142,0.020925739520104264,17.10629053303142,97.9681994589666,-89.98128542571254,0.020927052506299643,17.094591811984795,0.020925739520104264,17.10629053303142,97.96537786522825,-89.98029988069513,0.02092705247060073,17.09459141320014,0.010462869760052132,17.10629053303142,97.9681994589666,-89.98128542571254,0.010463198050829674,17.100441356011505,0.04185147904020853,17.10629053303142,97.9681994589666,-89.98128542571254,0.04185672956921023,17.082891623260654,0.020925739520104264,17.10629053303142,97.96822689548485,-89.95321357301655,0.02092705041214741,17.09459005588214
5.048087340611718,0.020981931132134063,17.5980216158081,95.0569500205473,-89.98071226619186,0.020981931132134063,17.5980216158081,0.020981931132134063,17.5980216158081,95.0569500205473,-89.98071226619186,0.020983329501134265,17.585964483039717,0.020981931132134063,17.5980216158081,95.05404205983878,-89.97969650114572,0.020983329465612148,17.585964046480065,0.010490965566067031,17.5980216158081,95.0569500205473,-89.98071226619186,0.010491315204742084,17.591993250308168,0.041963862264268126,17.5980216158081,95.0569500205473,-89.98071226619186,0.041969454254148796,17.573905743570666,0.020981931132134063,17.5980216158081,95.05697829734632,-89.95178067504223,0.020983327270697374,17.585962560620583
5.198016501375115,0.021039659874927,18.08709012970229,92.31359590311241,-89.98013907775163,0.021039659874927,18.08709012970229,0.021039659874927,18.08709012970229,92.31359590311241,-89.98013907775163,0.02104114665173139,18.074674556060007,0.021039659874927,18.08709012970229,92.31060157543553,-89.97909308786255,0.021041146616699927,18.07467407940994,0.0105198299374635,18.08709012970229,92.31359590311241,-89.98013907775163,0.010520201680280025,18.08088256221139,0.042079319749854,18.08709012970229,92.31359590311241,-89.98013907775163,0.0420852653007942,18.06225722817295,0.021039659874927,18.08709012970229,92.31362502023454,-89.9503477048198,0.02104114428016878,18.074672457134806
5.347945662138512,0.021098913131254973,18.573446959344253,89.72401631739439,-89.97956585953126,0.021098913131254976,18.573446959344256,0.021098913131254973,18.573446959344253,89.72401631739439,-89.97956585953126,0.02110049137916493,18.560672914807597,0.021098913131254973,18.573446959344253,89.720935622751,-89.97848963984151,0.021100491344968157,18.560672395682484,0.010549456565627486,18.573446959344253,89.72401631739439,-89.97956585953126,0.010549851178397731,18.567060175949074,0.042197826262509945,18.573446959344253,89.72401631739439,-89.97956585953126,0.04220413762812859,18.547896959706488,0.021098913131254973,18.573446959344253,89.72404627488326,-89.94891466019922,0.021100488861573136,18.56067062888278
5.497874822901909,0.021159678093877213,19.05704509528892,87.27563079154105,-89.97899261066998,0.02115967809387721,19.057045095288924,0.021159678093877213,19.05704509528892,87.27563079154105,-89.97899261066998,0.021161350915365494,19.04391254896887,0.021159678093877213,19.05704509528892,87.27246372993315,-89.97788615607836,0.021161350882378905,19.04391198491485,0.010579839046938606,19.05704509528892,87.27563079154105,-89.97899261066998,0.010580257305260136,19.05047908167369,0.042319356187754426,19.05704509528892,87.27563079154105,-89.97899261066998,0.042326045778596555,19.030777926734363,0.021159678093877213,19.05704509528892,87.27566158944158,-89.94748153903014,0.021161348246777244,19.043910065246806
5.647803983665306,0.021221941777354033,19.53783963177202,84.95719472129929,-89.97841933030689,0.021221941777354033,19.53783963177202,0.021221941777354033,19.53783963177202,84.95719472129929,-89.97841933030689,0.021223712314916522,19.52434855191075,0.021221941777354033,19.53783963177202,84.95394129272886,-89.97728263556859,0.02122371228354836,19.524347940404688,0.010610970888677016,19.53783963177202,84.95719472129929,-89.97841933030689,0.010611413578145327,19.531094373218412,0.042443883554708066,19.53783963177202,84.95719472129929,-89.97841933030689,0.042450963941662395,19.51085522149984,0.021221941777354033,19.53783963177202,84.95722635965762,-89.94604833916175,0.021223709490299326,19.52434585928963
5.797733144428703,0.021285691029772447,20.01578776122299,82.75862664258597,-89.97784601758092,0.02128569102977245,20.01578776122299,0.021285691029772447,20.01578776122299,82.75862664258597,-89.97784601758092,0.021287562466762174,20.001938115193706,0.021285691029772447,20.01578776122299,82.75528684705507,-89.97667907730751,0.021287562437454763,20.001937453643134,0.010642845514886224,20.01578776122299,82.75862664258597,-89.97784601758092,0.010643313431302896,20.008863242610026,0.042571382059544895,20.01578776122299,82.75862664258597,-89.97784601758092,0.04257886597719072,19.988086034439316,0.021285691029772447,20.01578776122299,82.7586591214495,-89.94461505844293,0.02128755948101692,20.001935202267365
5.947662305192099,0.021350912544364452,20.490848765657578,80.67086162882241,-89.97727267163083,0.02135091254436445,20.490848765657578,0.021350912544364452,20.490848765657578,80.67086162882241,-89.97727267163083,0.02135288810580797,20.476640519964192,0.021350912544364452,20.490848765657578,80.66743546633316,-89.97607548029026,0.02135288807903905,20.47663980570729,0.010675456272182226,20.490848765657578,80.67086162882241,-89.97727267163083,0.010675950221758681,20.483744971461523,0.042701825088728905,20.490848765657578,80.67086162882241,-89.97727267163083,0.04270972543861268,20.46242964557486,0.021350912544364452,20.490848765657578,80.67089494823985,-89.94318169472213,0.021352884953767564,20.47663737502204
6.097591465955497,0.0214175928709997,20.962984005078052,78.68572631649508,-89.97669929159521,0.0214175928709997,20.962984005078052,0.0214175928709997,20.962984005078052,78.68572631649508,-89.97669929159521,0.02141967582439579,20.948417125354993,0.0214175928709997,20.962984005078052,78.68221378704966,-89.97547184351171,0.021419675800679935,20.948416355660537,0.01070879643549985,20.962984005078052,78.68572631649508,-89.97669929159521,0.010709317235056661,20.95570091937229,0.0428351857419994,20.962984005078052,78.68572631649508,-89.97669929159521,0.042843515595840945,20.933847412914407,0.0214175928709997,20.962984005078052,78.68576047651636,-89.94174824584735,0.021419672500823828,20.948413736381863
6.247520626718893,0.021485718427535265,21.43215690301372,76.79583192567523,-89.97612587661253,0.02148571842753527,21.43215690301372,0.021485718427535265,21.43215690301372,76.79583192567523,-89.97612587661253,0.021487912083636054,21.417231354025667,0.021485718427535265,21.43215690301372,76.79223302927583,-89.97486816596653,0.021487912063526043,21.41723052609298,0.010742859213767633,21.43215690301372,76.79583192567523,-89.97612587661253,0.01074340769092945,21.424694509468676,0.04297143685507053,21.43215690301372,76.79583192567523,-89.97612587661253,0.042980209457899154,21.40230275799228,0.021485718427535265,21.43215690301372,76.79586692635155,-89.94031470966621,0.021487908583225513,21.417227708701663
6.397449787482291,0.021555275511006423,21.89833292933794,74.99448232341719,-89.97555242582102,0.021555275511006423,21.89833292933794,0.021555275511006423,21.89833292933794,74.99448232341719,-89.97555242582102,0.021557583224580908,21.883048674979552,0.021555275511006423,21.89833292933794,74.99079706006614,-89.97426444664917,0.021557583208669233,21.883047785938476,0.010777637755503212,21.89833292933794,74.99448232341719,-89.97555242582102,0.010778214748889266,21.890691211220943,0.04311055102201285,21.89833292933794,74.99448232341719,-89.97555242582102,0.0431197797952336,21.867761148686174,0.021555275511006423,21.89833292933794,74.99451816480104,-89.93888108402585,0.021557579541952893,21.883044760679944
6.5473789482456874,0.021626250308643232,22.361479580500866,73.27559471875597,-89.97497893835876,0.021626250308643232,22.361479580500866,0.021626250308643232,22.361479580500866,73.27559471875597,-89.97497893835876,0.021628675479223484,22.34583658379654,0.021626250308643232,22.361479580500866,73.27182308845559,-89.97366068455385,0.02162867546814378,22.345835630707366,0.010813125154321616,22.361479580500866,73.27559471875597,-89.97497893835876,0.010813731513731878,22.353658520676056,0.043252500617286464,22.361479580500866,73.27559471875597,-89.97497893835876,0.04326219916167698,22.3301900794499,0.021626250308643232,22.361479580500866,73.27563140090103,-89.93744736677299,0.021628671608925936,22.345832387591596
6.697308109009085,0.02169862890869889,22.821566357319334,71.6336310098641,-89.97440541336364,0.021698628908698895,22.821566357319334,0.02169862890869889,22.821566357319334,71.6336310098641,-89.97440541336364,0.02170117498130883,22.80556458042291,0.02169862890869889,22.821566357319334,71.62977301261675,-89.97305687867456,0.02170117497573744,22.805563560276354,0.010849314454349446,22.821566357319334,71.6336310098641,-89.97440541336364,0.010849951040946439,22.813565938247503,0.04339725781739778,22.821566357319334,71.6336310098641,-89.97440541336364,0.04340743991603614,22.789559049103204,0.02169862890869889,22.821566357319334,71.63366853282541,-89.9360135557539,0.02170117091781533,22.80556008907777
6.8472372697724815,0.021772397311076903,23.27856474046683,70.06353815066818,-89.97383184997338,0.021772397311076906,23.278564740466834,0.021772397311076903,23.27856474046683,70.06353815066818,-89.97383184997338,0.021775067776943907,23.262204144661315,0.021772397311076903,23.27856474046683,70.05959378647633,-89.97245302800499,0.02177506777760139,23.262203054378467,0.010886198655538451,23.27856474046683,70.06353815066818,-89.97383184997338,0.01088686634202474,23.270384944205365,0.043544794622153805,23.27856474046683,70.06353815066818,-89.97383184997338,0.04355547424327785,23.2458395363218,0.021772397311076903,23.27856474046683,70.06357651450199,-89.93457964881438,0.021775063514652464,23.26219934463583
6.997166430535879,0.02184754143774506,23.73244816380734,68.56069618409713,-89.97325824732549,0.02184754143774506,23.73244816380734,0.02184754143774506,23.73244816380734,68.56069618409713,-89.97325824732549,0.02185033983499458,23.71572870950465,0.02184754143774506,23.73244816380734,68.55666545296327,-89.97184913153868,0.02185033984264732,23.715727545936897,0.01092377071887253,23.73244816380734,68.56069618409713,-89.97325824732549,0.010924470389663966,23.72408897201004,0.04369508287549012,23.73244816380734,68.56069618409713,-89.97325824732549,0.04370627417528901,23.699004972971128,0.02184754143774506,23.73244816380734,68.56073538886092,-89.93314564379973,0.021850335368226458,23.715723586953246
